Sequence, Marketplace, Reseller Name, Reseller Contact Name, Reseller Email Address, Reseller Phone Number, Order Id, Subscription Id, Activity Type, Service Type, Order Creation Date, Purchase Date, Activation Date,Subscription Type,Term Start Date,Term End Date,Term Duration,Next Renewal Date, Service Cancellation Date, Bill From, Bill To, Company Name, Company Acronym, Account Creation Date, First Name, Last Name, Customer Email Address, Customer Phone Number,Address Line1,Address Line2, City, State/Province, ZIP Code, Country, Country Code, Service Name, Offer Name, Offer Code, Sales Reference Code, Unit Of Measure, Qty, Pro-rate Scale, Retail Unit Price, Pro-rated Retail Price Unit Price, Gross Retail Price, Retail Price Discount (%), Pro-Rated Retail Unit Discounted Price (Amount), Total Retail Price Discount (Amount), Total Retail Price, Tax on Total Retail Price, Grand Total: Retail Price, Promotion Code, Promotion duration, Wholesale Unit Price, Pro-rated Wholesale Unit Price, Customer Transaction Currency, Vendor Currency, Gross Wholesale Price, Wholesale Price Discount (%), Pro-Rated Wholesale Unit Discounted Price (Amount), Total Wholesale Price Discount (Amount), Total Wholesale Price, Tax on Total Wholesale Price, Grand Total: Wholesale Price, Vendor Name, Vendor Unit Price, Pro-rated Vendor Unit Price, Total Vendor Price, Tax on Total Vendor Price, Grand Total: Vendor Price, Billing Cycle, Prorate Type, Prorate On Cancellation, Usage Attributes, Payment Method, Payment Status, Refund Type, Refund Amount, Invoice Number, Resource Id, Charge Type, Invoice Status
36520a28-3bce-11e9-acc3-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,1.57366E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Regional-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0c32294484feee360,Usage,Active
367f5a3c-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,3.837E-07,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0b18c426b7fb9debc,Usage,Active
37129aa4-3bce-11e9-a877-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,1.82651E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-SAE1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-036d33578a60d11fc,Usage,Active
37411b04-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.013016428,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-06c076be3229d27a6,Usage,Active
36e412d8-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,6.33E-08,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APS1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0f85053d8dc2ab019,Usage,Active
37d4fdb0-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2.3702E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APN1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
37a6030c-3bce-11e9-87aa-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.000912154,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-08ed9b39709e9c19e,Usage,Active
3771fd14-3bce-11e9-9ce8-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.000001588,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APS2-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
386a87f4-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.001410035,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-08ed9b39709e9c19e,Usage,Active
38383da8-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.011771254,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-021ad68205b604dae,Usage,Active
38060266-3bce-11e9-a877-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,1.9675,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|BoxUsage:t2.micro,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0d495e5ebf7775c93,Usage,Active
39084e80-3bce-11e9-a614-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.114444,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|BoxUsage:t2.micro,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0c4097d2acffeee30,Usage,Active
38d1036c-3bce-11e9-acc3-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.010492702,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-032253c2d26b74f6b,Usage,Active
389c2a20-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,4.8326E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-036d33578a60d11fc,Usage,Active
396d3610-3bce-11e9-acc3-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,6.6526E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-EUC1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0af297f4847d746c0,Usage,Active
393b2134-3bce-11e9-b11a-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.008952526,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW1-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0af297f4847d746c0,Usage,Active
399f1d88-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,Hrs,98.450278,,,,0.57,,,,0.57,,0.57,,,,,USD,EUR,0.57,,,,0.57,,0.57,AWS,,,0.57,,0.57,Month,,,AmazonEC2|BoxUsage:t2.nano,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
3a02ee44-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.011223719,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-07b8066432bc01baa,Usage,Active
3a339d32-3bce-11e9-a877-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.058318109,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-07fc41b8743eca644,Usage,Active
39d107f8-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,1.3746E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-008dafe7f44a555a4,Usage,Active
3a96de88-3bce-11e9-a40f-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,3.73E-08,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW2-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-08ed9b39709e9c19e,Usage,Active
3ac6d1ce-3bce-11e9-9ce8-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.272777779,,,,0.01,,,,0.01,,0.01,,,,,USD,EUR,0.01,,,,0.01,,0.01,AWS,,,0.01,,0.01,Month,,,AmazonEC2|EBS:VolumeUsage.gp2,Credito pré Aprovado,Overdue,,,VVE-1-00001045,vol-092185fc5b67fd5ed,Usage,Active
3a65f50c-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,3.2241E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APN1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
3b6e2334-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,1.9549E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-EUC1-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0f5261231bc4f01d4,Usage,Active
3b05c96a-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,4.11282E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW2-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0af297f4847d746c0,Usage,Active
3b3601e8-3bce-11e9-a877-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,5.41769E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-036d33578a60d11fc,Usage,Active
3c0f0330-3bce-11e9-acc3-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2.169927248,,,,0.08,,,,0.08,,0.08,,,,,USD,EUR,0.08,,,,0.08,,0.08,AWS,,,0.08,,0.08,Month,,,AmazonEC2|EBS:VolumeUsage.gp2,Credito pré Aprovado,Overdue,,,VVE-1-00001045,vol-0ec2c22d790b15134,Usage,Active
3ba59184-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.129591704,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0af297f4847d746c0,Usage,Active
